,image_id,patch_id,xmin,ymin,xmax,ymax
19117,9332,2,2566,2094,2822,2350
19118,9332,3,51,235,307,491
19119,9332,4,2549,1441,2805,1697
19120,3231,0,549,565,805,821
19121,3231,1,3262,1894,3518,2150
19122,3231,2,1962,1969,2218,2225
19123,3231,3,502,906,758,1162
19124,3231,4,2082,2052,2338,2308
19125,4901,0,2209,779,2465,1035
19126,4901,1,1784,1371,2040,1627
19127,4901,2,2639,746,2895,1002
19128,4901,3,877,1004,1133,1260
19129,4901,4,2167,1364,2423,1620
19130,2259,0,2938,561,3194,817
19131,2259,1,1371,1776,1627,2032
19132,2259,2,3539,522,3795,778
19133,2259,3,3089,472,3345,728
19134,2259,4,2211,2255,2467,2511
19135,9562,0,2243,600,2499,856
19136,9562,1,2458,409,2714,665
19137,9562,2,1526,1120,1782,1376
19138,9562,3,1219,397,1475,653
19139,9562,4,1390,403,1646,659
19140,706,0,792,663,1048,919
19141,706,1,1558,21,1814,277
19142,706,2,2261,1096,2517,1352
19143,706,3,2310,1064,2566,1320
19144,706,4,935,346,1191,602
19145,7213,0,730,596,986,852
19146,7213,1,991,784,1247,1040
19147,7213,2,1659,1167,1915,1423
19148,7213,3,3258,89,3514,345
19149,7213,4,3273,871,3529,1127
19150,11269,0,19,206,275,462
19151,11269,1,2017,885,2273,1141
19152,11269,2,2669,1080,2925,1336
19153,11269,3,1484,514,1740,770
19154,11269,4,2229,87,2485,343
19155,9827,0,1113,76,1369,332
19156,9827,1,198,920,454,1176
19157,9827,2,1796,237,2052,493
19158,9827,3,1307,1295,1563,1551
19159,9827,4,212,973,468,1229
19160,4444,0,2026,399,2282,655
19161,4444,1,3097,359,3353,615
19162,4444,2,386,406,642,662
19163,4444,3,1933,1620,2189,1876
19164,4444,4,927,1331,1183,1587
19165,11071,0,3573,1366,3829,1622
19166,11071,1,419,463,675,719
19167,11071,2,3411,1770,3667,2026
19168,11071,3,3405,259,3661,515
19169,11071,4,1933,589,2189,845
19170,8404,0,2194,518,2450,774
19171,8404,1,2228,1805,2484,2061
19172,8404,2,3598,59,3854,315
19173,8404,3,553,2127,809,2383
19174,8404,4,1598,3203,1854,3459
19175,664,0,720,265,976,521
19176,664,1,826,1234,1082,1490
19177,664,2,2531,678,2787,934
19178,664,3,2482,809,2738,1065
19179,664,4,608,704,864,960
19180,9834,0,1854,167,2110,423
19181,9834,1,2649,1569,2905,1825
19182,9834,2,1486,1254,1742,1510
19183,9834,3,1015,1612,1271,1868
19184,9834,4,1886,395,2142,651
19185,12572,0,2259,794,2515,1050
19186,12572,1,2424,1335,2680,1591
19187,12572,2,2994,1118,3250,1374
19188,12572,3,2703,894,2959,1150
19189,12572,4,1973,562,2229,818
19190,9337,0,1424,9,1680,265
19191,9337,1,1874,888,2130,1144
19192,9337,2,788,864,1044,1120
19193,9337,3,453,647,709,903
19194,9337,4,2425,321,2681,577
19195,9116,0,958,1056,1214,1312
19196,9116,1,900,970,1156,1226
19197,9116,2,2296,1644,2552,1900
19198,9116,3,2555,855,2811,1111
19199,9116,4,2916,1363,3172,1619
19200,14479,0,1883,88,2139,344
19201,14479,1,2371,580,2627,836
19202,14479,2,961,594,1217,850
19203,14479,3,1156,843,1412,1099
19204,14479,4,3008,342,3264,598
19205,12766,0,2671,804,2927,1060
19206,12766,1,1408,707,1664,963
19207,12766,2,1699,134,1955,390
19208,12766,3,983,191,1239,447
19209,12766,4,2469,1654,2725,1910
19210,14107,0,936,925,1192,1181
19211,14107,1,125,1185,381,1441
19212,14107,2,927,766,1183,1022
19213,14107,3,2675,501,2931,757
19214,14107,4,2065,1590,2321,1846
19215,8056,0,914,6,1170,262
19216,8056,1,2623,137,2879,393
19217,8056,2,2264,15,2520,271
19218,8056,3,2258,81,2514,337
19219,8056,4,2896,472,3152,728
19220,5695,0,956,306,1212,562
19221,5695,1,1077,1228,1333,1484
19222,5695,2,1038,212,1294,468
19223,5695,3,1147,847,1403,1103
19224,5695,4,863,521,1119,777
19225,6997,0,1966,53,2222,309
19226,6997,1,1292,107,1548,363
19227,6997,2,2844,252,3100,508
19228,6997,3,1665,1286,1921,1542
19229,6997,4,473,125,729,381
19230,13746,0,1288,106,1544,362
19231,13746,1,2828,185,3084,441
19232,13746,2,1529,1157,1785,1413
19233,13746,3,1356,189,1612,445
19234,13746,4,2561,316,2817,572
19235,1177,0,932,1435,1188,1691
19236,1177,1,1587,370,1843,626
19237,1177,2,1560,454,1816,710
19238,1177,3,774,466,1030,722
19239,1177,4,2465,174,2721,430
19240,14014,0,2937,527,3193,783
19241,14014,1,1753,658,2009,914
19242,14014,2,1920,1070,2176,1326
19243,14014,3,3620,2581,3876,2837
19244,14014,4,3678,2067,3934,2323
19245,11004,0,2019,996,2275,1252
19246,11004,1,799,242,1055,498
19247,11004,2,2107,1222,2363,1478
19248,11004,3,162,37,418,293
19249,11004,4,984,230,1240,486
19250,5182,0,252,338,508,594
19251,5182,1,2443,1120,2699,1376
19252,5182,2,2403,1056,2659,1312
19253,5182,3,2209,302,2465,558
19254,5182,4,460,885,716,1141
19255,4163,0,612,8,868,264
19256,4163,1,1284,1893,1540,2149
19257,4163,2,1647,486,1903,742
19258,4163,3,3135,101,3391,357
19259,4163,4,2240,852,2496,1108
19260,7197,0,818,795,1074,1051
19261,7197,1,1754,1114,2010,1370
19262,7197,2,594,176,850,432
19263,7197,3,890,920,1146,1176
19264,7197,4,1847,22,2103,278
19265,12130,0,2434,532,2690,788
19266,12130,1,70,326,326,582
19267,12130,2,985,495,1241,751
19268,12130,3,3165,245,3421,501
19269,12130,4,679,75,935,331
19270,9899,0,792,293,1048,549
19271,9899,1,1722,316,1978,572
19272,9899,2,1494,633,1750,889
19273,9899,3,1570,149,1826,405
19274,9899,4,2227,739,2483,995
19275,8461,0,2326,2214,2582,2470
19276,8461,1,1015,1226,1271,1482
19277,8461,2,2149,2350,2405,2606
19278,8461,3,1939,77,2195,333
19279,8461,4,2054,292,2310,548
19280,3994,0,955,1066,1211,1322
19281,3994,1,937,1375,1193,1631
19282,3994,2,1771,1578,2027,1834
19283,3994,3,944,1080,1200,1336
19284,3994,4,2621,783,2877,1039
19285,6089,0,1845,360,2101,616
19286,6089,1,2820,1906,3076,2162
19287,6089,2,2124,945,2380,1201
19288,6089,3,3415,1096,3671,1352
19289,6089,4,1531,1156,1787,1412
19290,5691,0,2028,1060,2284,1316
19291,5691,1,1805,608,2061,864
19292,5691,2,3551,626,3807,882
19293,5691,3,2471,1069,2727,1325
19294,5691,4,740,404,996,660
19295,880,0,1987,571,2243,827
19296,880,1,974,1168,1230,1424
19297,880,2,2405,982,2661,1238
19298,880,3,2923,955,3179,1211
19299,880,4,690,1337,946,1593
19300,7655,0,405,1043,661,1299
19301,7655,1,395,707,651,963
19302,7655,2,1427,291,1683,547
19303,7655,3,1843,896,2099,1152
19304,7655,4,1930,195,2186,451
19305,10515,0,1996,1653,2252,1909
19306,10515,1,1411,1457,1667,1713
19307,10515,2,1135,1090,1391,1346
19308,10515,3,2263,1476,2519,1732
19309,10515,4,332,974,588,1230
19310,13184,0,1253,98,1509,354
19311,13184,1,1612,980,1868,1236
19312,13184,2,1180,500,1436,756
19313,13184,3,2440,209,2696,465
19314,13184,4,2552,583,2808,839
19315,4852,0,788,644,1044,900
19316,4852,1,1255,1750,1511,2006
19317,4852,2,1547,1636,1803,1892
19318,4852,3,2781,564,3037,820
19319,4852,4,903,23,1159,279
19320,578,0,1278,1584,1534,1840
19321,578,1,2914,112,3170,368
19322,578,2,1219,1633,1475,1889
19323,578,3,3025,557,3281,813
19324,578,4,1837,1579,2093,1835
19325,8889,0,2397,787,2653,1043
19326,8889,1,935,1028,1191,1284
19327,8889,2,3046,702,3302,958
19328,8889,3,2170,513,2426,769
19329,8889,4,2419,1402,2675,1658
19330,9446,0,3224,1831,3480,2087
19331,9446,1,3024,325,3280,581
19332,9446,2,2430,2080,2686,2336
19333,9446,3,1304,2076,1560,2332
19334,9446,4,721,885,977,1141
19335,2030,0,1039,540,1295,796
19336,2030,1,764,676,1020,932
19337,2030,2,1346,1158,1602,1414
19338,2030,3,2645,775,2901,1031
19339,2030,4,1285,141,1541,397
19340,8307,0,1925,1088,2181,1344
19341,8307,1,2351,651,2607,907
19342,8307,2,2556,1274,2812,1530
19343,8307,3,740,1518,996,1774
19344,8307,4,483,123,739,379
19345,3903,0,2965,652,3221,908
19346,3903,1,2209,936,2465,1192
19347,3903,2,2686,1319,2942,1575
19348,3903,3,1579,417,1835,673
19349,3903,4,2228,802,2484,1058
19350,8813,0,1164,422,1420,678
19351,8813,1,2260,1135,2516,1391
19352,8813,2,2682,80,2938,336
19353,8813,3,1418,1533,1674,1789
19354,8813,4,899,264,1155,520
19355,12468,0,2654,1353,2910,1609
19356,12468,1,1774,1345,2030,1601
19357,12468,2,664,549,920,805
19358,12468,3,817,420,1073,676
19359,12468,4,2168,941,2424,1197
19360,734,0,711,403,967,659
19361,734,1,240,330,496,586
19362,734,2,1625,783,1881,1039
19363,734,3,1119,1379,1375,1635
19364,734,4,1506,1266,1762,1522
19365,11669,0,2751,1887,3007,2143
19366,11669,1,713,682,969,938
19367,11669,2,1314,1673,1570,1929
19368,11669,3,1998,1436,2254,1692
19369,11669,4,2508,2673,2764,2929
19370,14336,0,1508,578,1764,834
19371,14336,1,760,28,1016,284
19372,14336,2,1538,805,1794,1061
19373,14336,3,420,1595,676,1851
19374,14336,4,919,1553,1175,1809
19375,8616,0,925,1258,1181,1514
19376,8616,1,1499,818,1755,1074
19377,8616,2,389,687,645,943
19378,8616,3,748,13,1004,269
19379,8616,4,922,704,1178,960
19380,10444,0,763,569,1019,825
19381,10444,1,260,888,516,1144
19382,10444,2,24,504,280,760
19383,10444,3,851,335,1107,591
19384,10444,4,1582,684,1838,940
19385,2192,0,2030,429,2286,685
19386,2192,1,1681,471,1937,727
19387,2192,2,1375,1220,1631,1476
19388,2192,3,2925,537,3181,793
19389,2192,4,1745,935,2001,1191
19390,342,0,2371,581,2627,837
19391,342,1,804,908,1060,1164
19392,342,2,1501,388,1757,644
19393,342,3,1855,863,2111,1119
19394,342,4,1812,1081,2068,1337
19395,8318,0,3316,1016,3572,1272
19396,8318,1,2798,2100,3054,2356
19397,8318,2,1253,1783,1509,2039
19398,8318,3,1316,1766,1572,2022
19399,8318,4,3053,370,3309,626
19400,2762,0,519,95,775,351
19401,2762,1,889,1942,1145,2198
19402,2762,2,1897,1669,2153,1925
19403,2762,3,1002,1379,1258,1635
19404,2762,4,486,319,742,575
19405,6523,0,1007,438,1263,694
19406,6523,1,796,808,1052,1064
19407,6523,2,2036,310,2292,566
19408,6523,3,413,966,669,1222
19409,6523,4,803,182,1059,438
19410,4269,0,3136,365,3392,621
19411,4269,1,2944,381,3200,637
19412,4269,2,2243,265,2499,521
19413,4269,3,1595,779,1851,1035
19414,4269,4,575,627,831,883
19415,10686,0,1399,1679,1655,1935
19416,10686,1,357,877,613,1133
19417,10686,2,667,947,923,1203
19418,10686,3,2149,1214,2405,1470
19419,10686,4,1847,1566,2103,1822
19420,11619,0,775,1497,1031,1753
19421,11619,1,2272,1087,2528,1343
19422,11619,2,2311,884,2567,1140
19423,11619,3,784,1689,1040,1945
19424,11619,4,1559,543,1815,799
19425,709,0,2216,1086,2472,1342
19426,709,1,1350,1542,1606,1798
19427,709,2,1632,1554,1888,1810
19428,709,3,1338,508,1594,764
19429,709,4,498,497,754,753
19430,7808,0,2119,314,2375,570
19431,7808,1,2766,468,3022,724
19432,7808,2,2021,918,2277,1174
19433,7808,3,1112,23,1368,279
19434,7808,4,1192,468,1448,724
19435,10209,0,2793,1345,3049,1601
19436,10209,1,1875,849,2131,1105
19437,10209,2,1447,1249,1703,1505
19438,10209,3,2564,727,2820,983
19439,10209,4,1028,2565,1284,2821
19440,569,0,2047,1147,2303,1403
19441,569,1,986,324,1242,580
19442,569,2,2924,1821,3180,2077
19443,569,3,1904,1396,2160,1652
19444,569,4,3396,1195,3652,1451
19445,10419,0,168,284,424,540
19446,10419,1,1947,1263,2203,1519
19447,10419,2,1885,435,2141,691
19448,10419,3,2603,1690,2859,1946
19449,10419,4,2380,1095,2636,1351
19450,12016,0,1122,1845,1378,2101
19451,12016,1,1126,1297,1382,1553
19452,12016,2,1044,322,1300,578
19453,12016,3,2253,340,2509,596
19454,12016,4,2122,656,2378,912
19455,7919,0,765,49,1021,305
19456,7919,1,662,41,918,297
19457,7919,2,2713,1763,2969,2019
19458,7919,3,1080,293,1336,549
19459,7919,4,3184,228,3440,484
19460,9509,0,2806,116,3062,372
19461,9509,1,2570,726,2826,982
19462,9509,2,1830,549,2086,805
19463,9509,3,1917,494,2173,750
19464,9509,4,2014,20,2270,276
19465,1013,0,2317,924,2573,1180
19466,1013,1,1245,684,1501,940
19467,1013,2,1051,797,1307,1053
19468,1013,3,269,209,525,465
19469,1013,4,2065,47,2321,303
19470,8484,0,1470,1249,1726,1505
19471,8484,1,1539,799,1795,1055
19472,8484,2,650,607,906,863
19473,8484,3,2372,115,2628,371
19474,8484,4,1089,164,1345,420
19475,2433,0,1872,676,2128,932
19476,2433,1,2766,1134,3022,1390
19477,2433,2,2088,1559,2344,1815
19478,2433,3,1858,1125,2114,1381
19479,2433,4,2142,811,2398,1067
19480,12110,0,1333,415,1589,671
19481,12110,1,2078,2177,2334,2433
19482,12110,2,2915,366,3171,622
19483,12110,3,2752,512,3008,768
19484,12110,4,1835,1095,2091,1351
19485,5637,0,2045,722,2301,978
19486,5637,1,1552,679,1808,935
19487,5637,2,1619,734,1875,990
19488,5637,3,2283,1410,2539,1666
19489,5637,4,2346,580,2602,836
19490,9493,0,1226,1380,1482,1636
19491,9493,1,2660,1044,2916,1300
19492,9493,2,2374,590,2630,846
19493,9493,3,776,281,1032,537
19494,9493,4,1991,1261,2247,1517
19495,8283,0,290,101,546,357
19496,8283,1,2551,334,2807,590
19497,8283,2,824,1750,1080,2006
19498,8283,3,2384,1515,2640,1771
19499,8283,4,2109,1286,2365,1542
19500,6274,0,2710,147,2966,403
19501,6274,1,1274,39,1530,295
19502,6274,2,1967,2074,2223,2330
19503,6274,3,1477,406,1733,662
19504,6274,4,792,820,1048,1076
19505,6710,0,1975,703,2231,959
19506,6710,1,1136,472,1392,728
19507,6710,2,2360,141,2616,397
19508,6710,3,1374,562,1630,818
19509,6710,4,1196,479,1452,735
19510,13376,0,2863,447,3119,703
19511,13376,1,1954,1203,2210,1459
19512,13376,2,1449,558,1705,814
19513,13376,3,721,55,977,311
19514,13376,4,1100,496,1356,752
19515,6865,0,1467,630,1723,886
19516,6865,1,1633,1052,1889,1308
19517,6865,2,1789,1299,2045,1555
19518,6865,3,2326,1501,2582,1757
19519,6865,4,1529,545,1785,801
19520,302,0,229,690,485,946
19521,302,1,1835,1289,2091,1545
19522,302,2,589,1236,845,1492
19523,302,3,1829,1213,2085,1469
19524,302,4,2004,844,2260,1100
19525,3462,0,2693,1550,2949,1806
19526,3462,1,3241,2603,3497,2859
19527,3462,2,3061,2904,3317,3160
19528,3462,3,3048,1604,3304,1860
19529,3462,4,1060,456,1316,712
19530,5082,0,2773,139,3029,395
19531,5082,1,2137,1279,2393,1535
19532,5082,2,3323,1122,3579,1378
19533,5082,3,1612,738,1868,994
19534,5082,4,2748,1289,3004,1545
19535,4252,0,333,1072,589,1328
19536,4252,1,493,722,749,978
19537,4252,2,2628,365,2884,621
19538,4252,3,1869,295,2125,551
19539,4252,4,1635,1108,1891,1364
19540,564,0,2112,2035,2368,2291
19541,564,1,865,130,1121,386
19542,564,2,1124,904,1380,1160
19543,564,3,94,102,350,358
19544,564,4,1707,587,1963,843
19545,11276,0,2302,642,2558,898
19546,11276,1,1974,775,2230,1031
19547,11276,2,175,582,431,838
19548,11276,3,851,1126,1107,1382
19549,11276,4,2292,1387,2548,1643
19550,696,0,2600,717,2856,973
19551,696,1,3140,867,3396,1123
19552,696,2,944,1307,1200,1563
19553,696,3,484,837,740,1093
19554,696,4,2644,767,2900,1023
19555,9425,0,1970,931,2226,1187
19556,9425,1,2208,970,2464,1226
19557,9425,2,1765,40,2021,296
19558,9425,3,157,1023,413,1279
19559,9425,4,3089,582,3345,838
19560,6347,0,908,487,1164,743
19561,6347,1,1878,1573,2134,1829
19562,6347,2,1181,345,1437,601
19563,6347,3,1508,1635,1764,1891
19564,6347,4,2724,571,2980,827
19565,14321,0,2435,700,2691,956
19566,14321,1,2177,1362,2433,1618
19567,14321,2,2907,49,3163,305
19568,14321,3,3244,410,3500,666
19569,14321,4,753,120,1009,376
19570,13619,0,1077,342,1333,598
19571,13619,1,1897,1176,2153,1432
19572,13619,2,1351,2134,1607,2390
19573,13619,3,1686,1737,1942,1993
19574,13619,4,2229,1253,2485,1509
19575,10568,0,1307,1978,1563,2234
19576,10568,1,3194,805,3450,1061
19577,10568,2,3213,1030,3469,1286
19578,10568,3,716,514,972,770
19579,10568,4,856,667,1112,923
19580,5819,0,1049,1700,1305,1956
19581,5819,1,3087,350,3343,606
19582,5819,2,1158,40,1414,296
19583,5819,3,2436,1124,2692,1380
19584,5819,4,2539,91,2795,347
19585,11982,0,1733,961,1989,1217
19586,11982,1,2408,1049,2664,1305
19587,11982,2,787,188,1043,444
19588,11982,3,942,136,1198,392
19589,11982,4,2200,514,2456,770
19590,14605,0,2728,1124,2984,1380
19591,14605,1,3282,1340,3538,1596
19592,14605,2,2023,947,2279,1203
19593,14605,3,1741,1740,1997,1996
19594,14605,4,1604,904,1860,1160
19595,6346,0,638,1141,894,1397
19596,6346,1,942,2230,1198,2486
19597,6346,2,519,1557,775,1813
19598,6346,3,1466,960,1722,1216
19599,6346,4,2200,2268,2456,2524
19600,3330,0,3347,1216,3603,1472
19601,3330,1,1485,1904,1741,2160
19602,3330,2,539,1241,795,1497
19603,3330,3,2287,2286,2543,2542
19604,3330,4,2979,1028,3235,1284
19605,11916,0,2798,100,3054,356
19606,11916,1,455,1435,711,1691
19607,11916,2,860,414,1116,670
19608,11916,3,1535,1764,1791,2020
19609,11916,4,1522,2128,1778,2384
19610,5646,0,638,554,894,810
19611,5646,1,2529,1017,2785,1273
19612,5646,2,92,536,348,792
19613,5646,3,626,856,882,1112
19614,5646,4,704,337,960,593
19615,13790,0,2141,835,2397,1091
19616,13790,1,2033,1066,2289,1322
19617,13790,2,2256,112,2512,368
19618,13790,3,2815,79,3071,335
19619,13790,4,1756,799,2012,1055
19620,6701,0,311,627,567,883
19621,6701,1,2924,1054,3180,1310
19622,6701,2,1907,488,2163,744
19623,6701,3,1972,649,2228,905
19624,6701,4,2900,798,3156,1054
19625,13913,0,966,56,1222,312
19626,13913,1,2110,300,2366,556
19627,13913,2,2209,250,2465,506
19628,13913,3,1618,380,1874,636
19629,13913,4,1657,994,1913,1250
19630,5042,0,999,1049,1255,1305
19631,5042,1,2115,374,2371,630
19632,5042,2,3403,2066,3659,2322
19633,5042,3,2129,850,2385,1106
19634,5042,4,3662,1854,3918,2110
19635,1462,0,1659,145,1915,401
19636,1462,1,3343,254,3599,510
19637,1462,2,1784,320,2040,576
19638,1462,3,372,405,628,661
19639,1462,4,2183,1007,2439,1263
19640,151,0,3107,1904,3363,2160
19641,151,1,1866,250,2122,506
19642,151,2,97,626,353,882
19643,151,3,839,1184,1095,1440
19644,151,4,3187,1133,3443,1389
19645,3261,0,2716,168,2972,424
19646,3261,1,311,705,567,961
19647,3261,2,1543,1132,1799,1388
19648,3261,3,9,1328,265,1584
19649,3261,4,3506,1676,3762,1932
19650,14552,0,1463,1006,1719,1262
19651,14552,1,1225,304,1481,560
19652,14552,2,1350,74,1606,330
19653,14552,3,663,139,919,395
19654,14552,4,2652,185,2908,441
19655,942,0,2219,1493,2475,1749
19656,942,1,2429,1585,2685,1841
19657,942,2,2347,951,2603,1207
19658,942,3,2760,714,3016,970
19659,942,4,1877,858,2133,1114
19660,6034,0,2845,178,3101,434
19661,6034,1,1546,604,1802,860
19662,6034,2,157,398,413,654
19663,6034,3,2931,955,3187,1211
19664,6034,4,3225,586,3481,842
19665,10571,0,1100,711,1356,967
19666,10571,1,1959,2196,2215,2452
19667,10571,2,2988,1263,3244,1519
19668,10571,3,1506,1076,1762,1332
19669,10571,4,1178,1482,1434,1738
19670,9099,0,1526,637,1782,893
19671,9099,1,945,636,1201,892
19672,9099,2,1247,1878,1503,2134
19673,9099,3,800,1029,1056,1285
19674,9099,4,1004,1837,1260,2093
19675,13798,0,1613,152,1869,408
19676,13798,1,1691,1055,1947,1311
19677,13798,2,2335,143,2591,399
19678,13798,3,556,116,812,372
19679,13798,4,810,212,1066,468
19680,7512,0,3098,1013,3354,1269
19681,7512,1,1689,1824,1945,2080
19682,7512,2,2518,458,2774,714
19683,7512,3,880,454,1136,710
19684,7512,4,2911,361,3167,617
19685,4641,0,1270,432,1526,688
19686,4641,1,1198,485,1454,741
19687,4641,2,743,245,999,501
19688,4641,3,2693,548,2949,804
19689,4641,4,2076,440,2332,696
19690,1491,0,1119,1552,1375,1808
19691,1491,1,1979,1544,2235,1800
19692,1491,2,2208,1729,2464,1985
19693,1491,3,373,132,629,388
19694,1491,4,2209,1293,2465,1549
19695,12613,0,1397,1318,1653,1574
19696,12613,1,602,60,858,316
19697,12613,2,3345,1332,3601,1588
19698,12613,3,1744,1225,2000,1481
19699,12613,4,2772,924,3028,1180
19700,3697,0,1691,734,1947,990
19701,3697,1,597,1155,853,1411
19702,3697,2,167,130,423,386
19703,3697,3,1948,997,2204,1253
19704,3697,4,2075,1319,2331,1575
19705,2788,0,601,314,857,570
19706,2788,1,956,37,1212,293
19707,2788,2,2337,546,2593,802
19708,2788,3,3559,935,3815,1191
19709,2788,4,2904,1411,3160,1667
19710,11185,0,2910,78,3166,334
19711,11185,1,1348,1099,1604,1355
19712,11185,2,2148,0,2404,256
19713,11185,3,1498,889,1754,1145
19714,11185,4,2133,1064,2389,1320
19715,12778,0,567,674,823,930
19716,12778,1,865,755,1121,1011
19717,12778,2,511,1375,767,1631
19718,12778,3,3151,10,3407,266
19719,12778,4,25,37,281,293
19720,3752,0,2125,1747,2381,2003
19721,3752,1,2998,83,3254,339
19722,3752,2,2219,1274,2475,1530
19723,3752,3,1691,41,1947,297
19724,3752,4,3409,547,3665,803
19725,6706,0,1502,822,1758,1078
19726,6706,1,2784,508,3040,764
19727,6706,2,2126,333,2382,589
19728,6706,3,1018,1094,1274,1350
19729,6706,4,1296,732,1552,988
19730,3568,0,2990,546,3246,802
19731,3568,1,2303,2208,2559,2464
19732,3568,2,2569,2722,2825,2978
19733,3568,3,464,1392,720,1648
19734,3568,4,636,638,892,894
19735,11505,0,1641,1179,1897,1435
19736,11505,1,1163,858,1419,1114
19737,11505,2,1377,1241,1633,1497
19738,11505,3,1372,1066,1628,1322
19739,11505,4,1239,810,1495,1066
19740,3766,0,1514,2163,1770,2419
19741,3766,1,573,1462,829,1718
19742,3766,2,3629,169,3885,425
19743,3766,3,1368,700,1624,956
19744,3766,4,2702,2074,2958,2330
19745,4917,0,2523,1244,2779,1500
19746,4917,1,1064,772,1320,1028
19747,4917,2,2792,1840,3048,2096
19748,4917,3,1275,397,1531,653
19749,4917,4,2063,1530,2319,1786
19750,10694,0,1305,10,1561,266
19751,10694,1,2578,698,2834,954
19752,10694,2,3189,162,3445,418
19753,10694,3,2322,455,2578,711
19754,10694,4,3179,396,3435,652
19755,11237,0,2068,1212,2324,1468
19756,11237,1,509,706,765,962
19757,11237,2,2091,898,2347,1154
19758,11237,3,1494,104,1750,360
19759,11237,4,1749,821,2005,1077
19760,14101,0,868,824,1124,1080
19761,14101,1,896,1977,1152,2233
19762,14101,2,1889,557,2145,813
19763,14101,3,1791,1185,2047,1441
19764,14101,4,3623,44,3879,300
19765,10994,0,1973,897,2229,1153
19766,10994,1,2863,498,3119,754
19767,10994,2,901,211,1157,467
19768,10994,3,380,306,636,562
19769,10994,4,988,854,1244,1110
19770,1850,0,1998,348,2254,604
19771,1850,1,1700,846,1956,1102
19772,1850,2,3061,401,3317,657
19773,1850,3,1856,1882,2112,2138
19774,1850,4,2186,492,2442,748
19775,13342,0,3317,102,3573,358
19776,13342,1,3208,903,3464,1159
19777,13342,2,496,541,752,797
19778,13342,3,1138,1518,1394,1774
19779,13342,4,2042,497,2298,753
19780,4879,0,2970,804,3226,1060
19781,4879,1,1382,1124,1638,1380
19782,4879,2,2642,1765,2898,2021
19783,4879,3,2334,555,2590,811
19784,4879,4,2279,469,2535,725
19785,3116,0,2482,965,2738,1221
19786,3116,1,2103,130,2359,386
19787,3116,2,1278,341,1534,597
19788,3116,3,1580,1170,1836,1426
19789,3116,4,522,51,778,307
19790,62,0,569,587,825,843
19791,62,1,1943,1134,2199,1390
19792,62,2,2151,853,2407,1109
19793,62,3,1524,780,1780,1036
19794,62,4,3071,983,3327,1239
19795,1455,0,2398,1487,2654,1743
19796,1455,1,274,632,530,888
19797,1455,2,2969,114,3225,370
19798,1455,3,1809,1909,2065,2165
19799,1455,4,2367,694,2623,950
19800,1797,0,1006,1548,1262,1804
19801,1797,1,349,1253,605,1509
19802,1797,2,71,87,327,343
19803,1797,3,2044,443,2300,699
19804,1797,4,2418,217,2674,473
19805,14640,0,1047,712,1303,968
19806,14640,1,1130,952,1386,1208
19807,14640,2,1259,580,1515,836
19808,14640,3,2779,5,3035,261
19809,14640,4,2755,452,3011,708
19810,4606,0,820,2061,1076,2317
19811,4606,1,3758,233,4014,489
19812,4606,2,2759,2326,3015,2582
19813,4606,3,738,1034,994,1290
19814,4606,4,1673,321,1929,577
19815,7914,0,997,522,1253,778
19816,7914,1,1140,32,1396,288
19817,7914,2,609,4,865,260
19818,7914,3,1121,371,1377,627
19819,7914,4,2124,515,2380,771
19820,8002,0,1581,253,1837,509
19821,8002,1,1884,914,2140,1170
19822,8002,2,1937,1779,2193,2035
19823,8002,3,1331,15,1587,271
19824,8002,4,2505,241,2761,497
19825,5503,0,518,855,774,1111
19826,5503,1,377,555,633,811
19827,5503,2,1398,376,1654,632
19828,5503,3,2438,446,2694,702
19829,5503,4,1885,235,2141,491
19830,3396,0,3387,496,3643,752
19831,3396,1,2467,1761,2723,2017
19832,3396,2,1344,192,1600,448
19833,3396,3,1795,1974,2051,2230
19834,3396,4,1743,1847,1999,2103
19835,3175,0,2611,2367,2867,2623
19836,3175,1,358,1339,614,1595
19837,3175,2,232,186,488,442
19838,3175,3,975,1362,1231,1618
19839,3175,4,380,1039,636,1295
19840,3400,0,2042,494,2298,750
19841,3400,1,514,1083,770,1339
19842,3400,2,746,860,1002,1116
19843,3400,3,478,359,734,615
19844,3400,4,727,512,983,768
19845,2058,0,2593,131,2849,387
19846,2058,1,696,465,952,721
19847,2058,2,1396,1404,1652,1660
19848,2058,3,736,157,992,413
19849,2058,4,3186,275,3442,531
19850,12988,0,1456,1830,1712,2086
19851,12988,1,1433,1618,1689,1874
19852,12988,2,1836,1200,2092,1456
19853,12988,3,1630,1574,1886,1830
19854,12988,4,939,820,1195,1076
19855,4765,0,2366,511,2622,767
19856,4765,1,2041,558,2297,814
19857,4765,2,2968,760,3224,1016
19858,4765,3,599,96,855,352
19859,4765,4,1272,1277,1528,1533
19860,4869,0,2695,79,2951,335
19861,4869,1,2328,1258,2584,1514
19862,4869,2,1787,1397,2043,1653
19863,4869,3,1910,134,2166,390
19864,4869,4,549,103,805,359
19865,11376,0,555,193,811,449
19866,11376,1,2262,393,2518,649
19867,11376,2,2849,237,3105,493
19868,11376,3,558,1113,814,1369
19869,11376,4,1488,139,1744,395
19870,5660,0,1655,18,1911,274
19871,5660,1,849,385,1105,641
19872,5660,2,1528,1310,1784,1566
19873,5660,3,521,905,777,1161
19874,5660,4,95,170,351,426
19875,3205,0,1899,678,2155,934
19876,3205,1,2853,485,3109,741
